survey,ageGroup,measure,value,index
110,8,1,443,14
110,1,3,14,14
110,2,3,10,14
110,3,3,21,14
110,4,3,61,14
110,5,3,91,14
110,6,3,66,14
110,7,3,66,14
110,8,3,208,14
110,1,6,65,14
110,2,6,51,14
110,3,6,96,14
110,4,6,415,14
110,5,6,907,14
110,6,6,768,14
110,7,6,529,14
110,8,6,1314,14
110,1,8,27,14
110,2,8,37,14
110,3,8,55,14
110,4,8,252,14
110,5,8,447,14
110,6,8,304,14
110,7,8,224,14
110,8,8,488,14
110,1,11,0,14
110,2,11,5,14
110,3,11,3,14
110,4,11,4,14
110,5,11,2,14
110,6,11,1,14
110,7,11,0,14
110,8,11,7,14
110,1,12,0,14
110,2,12,0,14
110,3,12,0,14
110,4,12,0,14
110,5,12,0,14
110,6,12,0,14
110,7,12,1,14
110,8,12,0,14
110,1,13,0,14
110,2,13,1,14
110,3,13,0,14
110,4,13,0,14
110,5,13,0,14
110,6,13,0,14
110,7,13,0,14
110,8,13,0,14
110,1,14,6,14
110,2,14,9,14
110,3,14,16,14
110,4,14,18,14
110,5,14,11,14
110,6,14,5,14
110,7,14,4,14
110,8,14,18,14
110,1,15,0,14
110,2,15,1,14
110,3,15,0,14
110,4,15,0,14
110,5,15,0,14
110,6,15,0,14
110,7,15,0,14
110,8,15,0,14
110,1,16,0,14
110,2,16,0,14
110,3,16,0,14
110,4,16,0,14
110,5,16,0,14
110,6,16,0,14
110,7,16,0,14
110,8,16,0,14
110,1,18,0,14
110,2,18,0,14
110,3,18,0,14
110,4,18,0,14
110,5,18,0,14
110,6,18,0,14
110,7,18,0,14
110,8,18,0,14
110,1,19,0,14
110,2,19,0,14
110,3,19,0,14
110,4,19,0,14
110,5,19,0,14
110,6,19,0,14
110,7,19,0,14
110,8,19,0,14
110,0,35,2.73973,14
110,0,36,2.90853,14
110,1,74,0,14
110,2,74,0.112093,14
110,3,74,0,14
110,4,74,0,14
110,5,74,0,14
110,6,74,0,14
110,7,74,0,14
110,8,74,0,14
110,1,76,0.0423634,14
110,2,76,0.0533505,14
110,3,76,0.0638392,14
110,4,76,0.021514,14
110,5,76,0.00405385,14
110,6,76,0.00168434,14
110,7,76,0.000727677,14
110,8,76,0.00143691,14
110,1,78,0.212525,14
110,2,78,0.299702,14
110,3,78,0.391332,14
110,4,78,0.136768,14
110,5,78,0.0219402,14
110,6,78,0.0085662,14
110,7,78,0.00371618,14
110,8,78,0.00730853,14
111,1,0,28,14
111,2,0,16,14
111,3,0,24,14
111,4,0,71,14
111,5,0,124,14
111,6,0,109,14
111,7,0,109,14
111,8,0,488,14
111,1,1,20,14
111,2,1,14,14
111,3,1,21,14
111,4,1,68,14
111,5,1,122,14
111,6,1,109,14
111,7,1,107,14
111,8,1,429,14
111,1,3,12,14
111,2,3,11,14
111,3,3,17,14
111,4,3,60,14
111,5,3,87,14
111,6,3,71,14
111,7,3,66,14
111,8,3,204,14
111,1,6,77,14
111,2,6,50,14
111,3,6,70,14
111,4,6,402,14
111,5,6,908,14
111,6,6,766,14
111,7,6,561,14
111,8,6,1292,14
111,1,8,31,14
111,2,8,36,14
111,3,8,43,14
111,4,8,263,14
111,5,8,454,14
111,6,8,301,14
111,7,8,224,14
111,8,8,470,14
111,1,11,0,14
111,2,11,5,14
111,3,11,5,14
111,4,11,10,14
111,5,11,3,14
111,6,11,0,14
111,7,11,0,14
111,8,11,8,14
111,1,12,0,14
111,2,12,0,14
111,3,12,0,14
111,4,12,0,14
111,5,12,0,14
111,6,12,0,14
111,7,12,0,14
111,8,12,0,14
111,1,13,0,14
111,2,13,0,14
111,3,13,0,14
111,4,13,0,14
111,5,13,0,14
111,6,13,0,14
111,7,13,0,14
111,8,13,0,14
111,1,14,4,14
111,2,14,7,14
111,3,14,13,14
111,4,14,21,14
111,5,14,14,14
111,6,14,8,14
111,7,14,3,14
111,8,14,14,14
111,1,15,0,14
111,2,15,0,14
111,3,15,1,14
111,4,15,0,14
111,5,15,0,14
111,6,15,0,14
111,7,15,0,14
111,8,15,0,14
111,1,16,0,14
111,2,16,0,14
111,3,16,0,14
111,4,16,0,14
111,5,16,0,14
111,6,16,0,14
111,7,16,0,14
111,8,16,0,14
111,1,18,0,14
111,2,18,0,14
111,3,18,0,14
111,4,18,0,14
111,5,18,0,14
111,6,18,0,14
111,7,18,0,14
111,8,18,0,14
111,1,19,0,14
111,2,19,0,14
111,3,19,0,14
111,4,19,0,14
111,5,19,0,14
111,6,19,0,14
111,7,19,0,14
111,8,19,0,14
111,0,35,2.73973,14
111,0,36,2.9439,14
111,1,74,0,14
111,2,74,0,14
111,3,74,0,14
111,4,74,0,14
111,5,74,0,14
111,6,74,0,14
111,7,74,0,14
111,8,74,0,14
111,1,76,0.0486259,14
111,2,76,0.0431659,14
111,3,76,0.0451226,14
111,4,76,0.031336,14
111,5,76,0.00506108,14
111,6,76,0.00167985,14
111,7,76,0.000618232,14
111,8,76,0.00159598,14
111,1,78,0.244261,14
111,2,78,0.228837,14
111,3,78,0.276705,14
111,4,78,0.191871,14
111,5,78,0.0268494,14
111,6,78,0.0085671,14
111,7,78,0.00312415,14
111,8,78,0.0080689,14
112,1,0,26,14
112,2,0,21,14
112,3,0,27,14
112,4,0,75,14
112,5,0,123,14
112,6,0,110,14
112,7,0,103,14
112,8,0,494,14
112,1,1,18,14
112,2,1,20,14
112,3,1,26,14
112,4,1,69,14
112,5,1,122,14
112,6,1,109,14
112,7,1,101,14
112,8,1,437,14
112,1,3,6,14
112,2,3,18,14
112,3,3,20,14
112,4,3,56,14
112,5,3,92,14
112,6,3,70,14
112,7,3,63,14
112,8,3,203,14
112,1,6,53,14
112,2,6,84,14
112,3,6,76,14
112,4,6,404,14
112,5,6,894,14
112,6,6,743,14
112,7,6,550,14
112,8,6,1286,14
112,1,8,18,14
112,2,8,59,14
112,3,8,46,14
112,4,8,248,14
112,5,8,457,14
112,6,8,319,14
112,7,8,227,14
112,8,8,475,14
112,1,11,2,14
112,2,11,0,14
112,3,11,3,14
112,4,11,4,14
112,5,11,4,14
112,6,11,2,14
112,7,11,3,14
112,8,11,3,14
112,1,12,0,14
112,2,12,0,14
112,3,12,0,14
112,4,12,0,14
112,5,12,0,14
112,6,12,0,14
112,7,12,0,14
112,8,12,0,14
112,1,13,0,14
112,2,13,0,14
112,3,13,1,14
112,4,13,0,14
112,5,13,0,14
112,6,13,0,14
112,7,13,0,14
112,8,13,0,14
112,1,14,6,14
112,2,14,8,14
112,3,14,15,14
112,4,14,25,14
112,5,14,17,14
112,6,14,4,14
112,7,14,7,14
112,8,14,19,14
112,1,15,0,14
112,2,15,0,14
112,3,15,0,14
112,4,15,1,14
112,5,15,0,14
112,6,15,0,14
112,7,15,0,14
112,8,15,0,14
112,1,16,0,14
112,2,16,0,14
112,3,16,0,14
112,4,16,0,14
112,5,16,0,14
112,6,16,0,14
112,7,16,0,14
112,8,16,0,14
112,1,18,0,14
112,2,18,0,14
112,3,18,0,14
112,4,18,0,14
112,5,18,0,14
112,6,18,0,14
112,7,18,0,14
112,8,18,0,14
112,1,19,0,14
112,2,19,0,14
112,3,19,0,14
112,4,19,0,14
112,5,19,0,14
112,6,19,0,14
112,7,19,0,14
112,8,19,0,14
112,0,35,2.73973,14
112,0,36,2.93524,14
112,1,74,0,14
112,2,74,0,14
112,3,74,0.0971804,14
112,4,74,0.102323,14
112,5,74,0,14
112,6,74,0,14
112,7,74,0,14
112,8,74,0,14
112,1,76,0.0396027,14
112,2,76,0.0354275,14
112,3,76,0.0355235,14
112,4,76,0.0296439,14
112,5,76,0.00563097,14
112,6,76,0.000855942,14
112,7,76,0.00135629,14
112,8,76,0.00137304,14
112,1,78,0.199089,14
112,2,78,0.193292,14
112,3,78,0.21739,14
112,4,78,0.189597,14
112,5,78,0.029715,14
112,6,78,0.00436316,14
112,7,78,0.00685951,14
112,8,78,0.00696903,14
113,1,0,28,14
113,2,0,14,14
113,3,0,24,14
113,4,0,71,14
113,5,0,125,14
113,6,0,111,14
113,7,0,103,14
113,8,0,497,14
113,1,1,19,14
113,2,1,14,14
113,3,1,21,14
113,4,1,70,14
113,5,1,123,14
113,6,1,111,14
113,7,1,101,14
113,8,1,449,14
113,1,3,12,14
113,2,3,13,14
113,3,3,16,14
113,4,3,58,14
113,5,3,93,14
113,6,3,69,14
113,7,3,65,14
113,8,3,211,14
113,1,6,58,14
113,2,6,75,14
113,3,6,65,14
113,4,6,380,14
113,5,6,883,14
113,6,6,734,14
113,7,6,537,14
113,8,6,1338,14
113,1,8,23,14
113,2,8,51,14
113,3,8,40,14
113,4,8,223,14
113,5,8,465,14
113,6,8,301,14
113,7,8,234,14
113,8,8,497,14
113,1,11,0,14
113,2,11,5,14
113,3,11,7,14
113,4,11,8,14
113,5,11,4,14
113,6,11,1,14
113,7,11,0,14
113,8,11,2,14
113,1,12,0,14
113,2,12,0,14
113,3,12,0,14
113,4,12,0,14
113,5,12,0,14
113,6,12,0,14
113,7,12,0,14
113,8,12,0,14
113,1,13,0,14
113,2,13,0,14
113,3,13,0,14
113,4,13,0,14
113,5,13,0,14
113,6,13,0,14
113,7,13,0,14
113,8,13,0,14
113,1,14,2,14
113,2,14,8,14
113,3,14,14,14
113,4,14,28,14
113,5,14,18,14
113,6,14,7,14
113,7,14,3,14
113,8,14,16,14
113,1,15,0,14
113,2,15,1,14
113,3,15,0,14
113,4,15,0,14
113,5,15,0,14
113,6,15,0,14
113,7,15,0,14
113,8,15,0,14
113,1,16,0,14
113,2,16,0,14
113,3,16,0,14
113,4,16,0,14
113,5,16,0,14
113,6,16,0,14
113,7,16,0,14
113,8,16,0,14
113,1,18,0,14
113,2,18,0,14
113,3,18,0,14
113,4,18,0,14
113,5,18,0,14
113,6,18,0,14
113,7,18,0,14
113,8,18,0,14
113,1,19,0,14
113,2,19,0,14
113,3,19,0,14
113,4,19,0,14
113,5,19,0,14
113,6,19,0,14
113,7,19,0,14
113,8,19,0,14
113,0,35,2.73973,14
113,0,36,2.93714,14
113,1,74,0,14
113,2,74,0,14
113,3,74,0,14
113,4,74,0,14
113,5,74,0,14
113,6,74,0,14
113,7,74,0,14
113,8,74,0,14
113,1,76,0.0121908,14
113,2,76,0.0685333,14
113,3,76,0.0492816,14
113,4,76,0.0354335,14
113,5,76,0.00678836,14
113,6,76,0.00145884,14
113,7,76,0.00071186,14
113,8,76,0.00146076,14
113,1,78,0.0621907,14
113,2,78,0.378048,14
113,3,78,0.299082,14
113,4,78,0.217366,14
113,5,78,0.0365199,14
113,6,78,0.00744297,14
113,7,78,0.00361325,14
113,8,78,0.00742354,14
114,1,0,30,14
114,2,0,15,14
114,3,0,26,14
114,4,0,73,14
114,5,0,126,14
114,6,0,112,14
114,7,0,100,14
114,8,0,492,14
114,1,1,27,14
114,2,1,13,14
114,3,1,22,14
114,4,1,71,14
114,5,1,124,14
114,6,1,112,14
114,7,1,100,14
114,8,1,440,14
114,1,3,15,14
114,2,3,13,14
114,3,3,15,14
114,4,3,59,14
114,5,3,95,14
114,6,3,70,14
114,7,3,59,14
114,8,3,210,14
114,1,6,82,14
114,2,6,65,14
114,3,6,61,14
114,4,6,388,14
114,5,6,910,14
114,6,6,747,14
114,7,6,534,14
114,8,6,1333,14
114,1,8,39,14
114,2,8,46,14
114,3,8,31,14
114,4,8,239,14
114,5,8,473,14
114,6,8,298,14
114,7,8,220,14
114,8,8,470,14
114,1,11,0,14
114,2,11,2,14
114,3,11,4,14
114,4,11,8,14
114,5,11,1,14
114,6,11,2,14
114,7,11,2,14
114,8,11,6,14
114,1,12,0,14
114,2,12,0,14
114,3,12,0,14
114,4,12,0,14
114,5,12,0,14
114,6,12,0,14
114,7,12,0,14
114,8,12,0,14
114,1,13,0,14
114,2,13,1,14
114,3,13,0,14
114,4,13,0,14
114,5,13,0,14
114,6,13,0,14
114,7,13,0,14
114,8,13,0,14
114,1,14,6,14
114,2,14,7,14
114,3,14,12,14
114,4,14,19,14
114,5,14,9,14
114,6,14,10,14
114,7,14,3,14
114,8,14,16,14
114,1,15,0,14
114,2,15,0,14
114,3,15,1,14
114,4,15,0,14
114,5,15,0,14
114,6,15,0,14
114,7,15,0,14
114,8,15,0,14
114,1,16,0,14
114,2,16,0,14
114,3,16,0,14
114,4,16,0,14
114,5,16,0,14
114,6,16,0,14
114,7,16,0,14
114,8,16,0,14
114,1,18,0,14
114,2,18,0,14
114,3,18,0,14
114,4,18,0,14
114,5,18,0,14
114,6,18,0,14
114,7,18,0,14
114,8,18,0,14
114,1,19,0,14
114,2,19,0,14
114,3,19,1,14
114,4,19,0,14
114,5,19,0,14
114,6,19,0,14
114,7,19,0,14
114,8,19,0,14
114,0,35,2.73973,14
114,0,36,2.93878,14
114,1,74,0,14
114,2,74,0.11509,14
114,3,74,0.0995325,14
114,4,74,0,14
114,5,74,0,14
114,6,74,0,14
114,7,74,0,14
114,8,74,0,14
114,1,76,0.039965,14
114,2,76,0.0501667,14
114,3,76,0.0401039,14
114,4,76,0.0210308,14
114,5,76,0.00341251,14
114,6,76,0.00292383,14
114,7,76,0.000608441,14
114,8,76,0.00136639,14
114,1,78,0.201406,14
114,2,78,0.271304,14
114,3,78,0.260164,14
114,4,78,0.130411,14
114,5,78,0.0183904,14
114,6,78,0.0150818,14
114,7,78,0.00310007,14
114,8,78,0.00691272,14
115,1,0,25,14
115,2,0,12,14
115,3,0,28,14
115,4,0,68,14
115,5,0,129,14
115,6,0,110,14
115,7,0,99,14
115,8,0,496,14
115,1,1,20,14
115,2,1,10,14
115,3,1,27,14
115,4,1,68,14
115,5,1,128,14
115,6,1,109,14
115,7,1,96,14
115,8,1,446,14
115,1,3,11,14
115,2,3,9,14
115,3,3,23,14
115,4,3,52,14
115,5,3,98,14
115,6,3,71,14
115,7,3,57,14
115,8,3,213,14
115,1,6,56,14
115,2,6,50,14
115,3,6,84,14
115,4,6,366,14
115,5,6,942,14
115,6,6,730,14
115,7,6,534,14
115,8,6,1323,14
115,1,8,28,14
115,2,8,27,14
115,3,8,58,14
115,4,8,202,14
115,5,8,502,14
115,6,8,302,14
115,7,8,212,14
115,8,8,475,14
115,1,11,4,14
115,2,11,4,14
115,3,11,5,14
115,4,11,10,14
115,5,11,1,14
115,6,11,3,14
115,7,11,0,14
115,8,11,4,14
115,1,12,0,14
115,2,12,0,14
115,3,12,0,14
115,4,12,0,14
115,5,12,0,14
115,6,12,0,14
115,7,12,0,14
115,8,12,1,14
115,1,13,1,14
115,2,13,0,14
115,3,13,0,14
115,4,13,0,14
115,5,13,0,14
115,6,13,0,14
115,7,13,0,14
115,8,13,0,14
115,1,14,7,14
115,2,14,6,14
115,3,14,13,14
115,4,14,21,14
115,5,14,8,14
115,6,14,7,14
115,7,14,0,14
115,8,14,17,14
115,1,15,2,14
115,2,15,0,14
115,3,15,1,14
115,4,15,0,14
115,5,15,0,14
115,6,15,0,14
115,7,15,0,14
115,8,15,0,14
115,1,16,0,14
115,2,16,0,14
115,3,16,0,14
115,4,16,0,14
115,5,16,0,14
115,6,16,0,14
115,7,16,0,14
115,8,16,0,14
115,1,18,0,14
115,2,18,0,14
115,3,18,0,14
115,4,18,0,14
115,5,18,0,14
115,6,18,0,14
115,7,18,0,14
115,8,18,0,14
115,1,19,0,14
115,2,19,0,14
115,3,19,0,14
115,4,19,0,14
115,5,19,0,14
115,6,19,0,14
115,7,19,0,14
115,8,19,0,14
115,0,35,2.73973,14
115,0,36,2.95011,14
115,1,74,0.127784,14
115,2,74,0,14
115,3,74,0.0988997,14
115,4,74,0,14
115,5,74,0,14
115,6,74,0,14
115,7,74,0,14
115,8,74,0,14
115,1,76,0.0723776,14
115,2,76,0.0373879,14
115,3,76,0.0356112,14
115,4,76,0.0252956,14
115,5,76,0.00353496,14
115,6,76,0.00201233,14
115,7,76,0,14
115,8,76,0.00118975,14
115,1,78,0.362121,14
115,2,78,0.208264,14
115,3,78,0.230617,14
115,4,78,0.168409,14
115,5,78,0.0190225,14
115,6,78,0.0103818,14
115,7,78,0,14
115,8,78,0.00604319,14
116,1,0,28,14
116,2,0,14,14
116,3,0,26,14
116,4,0,74,14
116,5,0,123,14
116,6,0,114,14
116,7,0,99,14
116,8,0,492,14
116,1,1,20,14
116,2,1,12,14
116,3,1,24,14
116,4,1,72,14
116,5,1,121,14
116,6,1,114,14
116,7,1,97,14
116,8,1,438,14
116,1,3,12,14
116,2,3,9,14
116,3,3,23,14
116,4,3,63,14
116,5,3,93,14
116,6,3,78,14
116,7,3,57,14
116,8,3,215,14
116,1,6,65,14
116,2,6,47,14
116,3,6,87,14
116,4,6,409,14
116,5,6,917,14
116,6,6,766,14
116,7,6,513,14
116,8,6,1298,14
116,1,8,34,14
116,2,8,26,14
116,3,8,61,14
116,4,8,231,14
116,5,8,458,14
116,6,8,318,14
116,7,8,211,14
116,8,8,463,14
116,1,11,1,14
116,2,11,4,14
116,3,11,8,14
116,4,11,2,14
116,5,11,4,14
116,6,11,2,14
116,7,11,0,14
116,8,11,6,14
116,1,12,0,14
116,2,12,0,14
116,3,12,0,14
116,4,12,1,14
116,5,12,0,14
116,6,12,0,14
116,7,12,0,14
116,8,12,0,14
116,1,13,2,14
116,2,13,0,14
116,3,13,0,14
116,4,13,0,14
116,5,13,0,14
116,6,13,0,14
116,7,13,0,14
116,8,13,0,14
116,1,14,4,14
116,2,14,7,14
116,3,14,22,14
116,4,14,21,14
116,5,14,11,14
116,6,14,7,14
116,7,14,3,14
116,8,14,11,14
116,1,15,1,14
116,2,15,0,14
116,3,15,0,14
116,4,15,0,14
116,5,15,0,14
116,6,15,0,14
116,7,15,0,14
116,8,15,0,14
116,1,16,0,14
116,2,16,0,14
116,3,16,0,14
116,4,16,0,14
116,5,16,0,14
116,6,16,0,14
116,7,16,0,14
116,8,16,0,14
116,1,18,0,14
116,2,18,0,14
116,3,18,0,14
116,4,18,1,14
116,5,18,0,14
116,6,18,0,14
116,7,18,0,14
116,8,18,0,14
116,1,19,0,14
116,2,19,0,14
116,3,19,0,14
116,4,19,0,14
116,5,19,0,14
116,6,19,0,14
116,7,19,0,14
116,8,19,0,14
116,0,35,2.73973,14
116,0,36,2.93214,14
116,1,74,0.254902,14
116,2,74,0,14
116,3,74,0,14
116,4,74,0,14
116,5,74,0,14
116,6,74,0,14
116,7,74,0,14
116,8,74,0,14
116,1,76,0.041947,14
116,2,76,0.0457301,14
116,3,76,0.0527457,14
116,4,76,0.0252538,14
116,5,76,0.00411751,14
116,6,76,0.00157015,14
116,7,76,0.000396895,14
116,8,76,0.000985393,14
116,1,78,0.21016,14
116,2,78,0.280282,14
116,3,78,0.354128,14
116,4,78,0.187279,14
116,5,78,0.0219924,14
116,6,78,0.0079839,14
116,7,78,0.00201826,14
116,8,78,0.0050223,14
117,1,0,30,14
117,2,0,17,14
117,3,0,27,14
117,4,0,67,14
117,5,0,127,14
117,6,0,113,14
117,7,0,97,14
117,8,0,494,14
117,1,1,17,14
117,2,1,16,14
117,3,1,24,14
117,4,1,67,14
117,5,1,124,14
117,6,1,113,14
117,7,1,96,14
117,8,1,438,14
117,1,3,10,14
117,2,3,11,14
117,3,3,23,14
117,4,3,60,14
117,5,3,94,14
117,6,3,73,14
117,7,3,61,14
117,8,3,207,14
117,1,6,64,14
117,2,6,51,14
117,3,6,85,14
117,4,6,384,14
117,5,6,925,14
117,6,6,766,14
117,7,6,520,14
117,8,6,1298,14
117,1,8,29,14
117,2,8,31,14
117,3,8,55,14
117,4,8,209,14
117,5,8,482,14
117,6,8,311,14
117,7,8,213,14
117,8,8,447,14
117,1,11,0,14
117,2,11,2,14
117,3,11,8,14
117,4,11,8,14
117,5,11,1,14
117,6,11,2,14
117,7,11,1,14
117,8,11,6,14
117,1,12,0,14
117,2,12,0,14
117,3,12,0,14
117,4,12,0,14
117,5,12,0,14
117,6,12,0,14
117,7,12,0,14
117,8,12,0,14
117,1,13,0,14
117,2,13,0,14
117,3,13,0,14
117,4,13,0,14
117,5,13,0,14
117,6,13,0,14
117,7,13,0,14
117,8,13,0,14
117,1,14,5,14
117,2,14,6,14
117,3,14,19,14
117,4,14,29,14
117,5,14,10,14
117,6,14,10,14
117,7,14,3,14
117,8,14,12,14
117,1,15,1,14
117,2,15,0,14
117,3,15,0,14
117,4,15,0,14
117,5,15,0,14
117,6,15,0,14
117,7,15,0,14
117,8,15,0,14
117,1,16,0,14
117,2,16,0,14
117,3,16,0,14
117,4,16,0,14
117,5,16,0,14
117,6,16,0,14
117,7,16,0,14
117,8,16,0,14
117,1,18,0,14
117,2,18,0,14
117,3,18,1,14
117,4,18,0,14
117,5,18,0,14
117,6,18,0,14
117,7,18,0,14
117,8,18,0,14
117,1,19,0,14
117,2,19,0,14
117,3,19,0,14
117,4,19,0,14
117,5,19,0,14
117,6,19,0,14
117,7,19,0,14
117,8,19,0,14
117,0,35,2.73973,14
117,0,36,2.89224,14
117,1,74,0,14
117,2,74,0,14
117,3,74,0,14
117,4,74,0,14
117,5,74,0,14
117,6,74,0,14
117,7,74,0,14
117,8,74,0,14
117,1,76,0.0438279,14
117,2,76,0.0481002,14
117,3,76,0.0502809,14
117,4,76,0.033316,14
117,5,76,0.00300114,14
117,6,76,0.00276726,14
117,7,76,0.000489058,14
117,8,76,0.00119152,14
117,1,78,0.22152,14
117,2,78,0.272625,14
117,3,78,0.332015,14
117,4,78,0.209309,14
117,5,78,0.0156482,14
117,6,78,0.0141324,14
117,7,78,0.00247755,14
117,8,78,0.00603584,14
118,1,0,27,14
118,2,0,14,14
118,3,0,27,14
118,4,0,61,14
118,5,0,124,14
118,6,0,111,14
118,7,0,98,14
118,8,0,497,14
118,1,1,19,14
118,2,1,13,14
118,3,1,25,14
118,4,1,60,14
118,5,1,122,14
118,6,1,110,14
118,7,1,97,14
118,8,1,448,14
118,1,3,8,14
118,2,3,13,14
118,3,3,21,14
118,4,3,51,14
118,5,3,95,14
118,6,3,69,14
118,7,3,61,14
118,8,3,218,14
118,1,6,52,14
118,2,6,54,14
118,3,6,88,14
118,4,6,349,14
118,5,6,932,14
118,6,6,741,14
118,7,6,504,14
118,8,6,1319,14
118,1,8,18,14
118,2,8,41,14
118,3,8,51,14
118,4,8,187,14
118,5,8,459,14
118,6,8,306,14
118,7,8,211,14
118,8,8,485,14
118,1,11,0,14
118,2,11,3,14
118,3,11,7,14
118,4,11,15,14
118,5,11,6,14
118,6,11,3,14
118,7,11,0,14
118,8,11,5,14
118,1,12,0,14
118,2,12,1,14
118,3,12,0,14
118,4,12,0,14
118,5,12,0,14
118,6,12,0,14
118,7,12,0,14
118,8,12,0,14
118,1,13,0,14
118,2,13,0,14
118,3,13,1,14
118,4,13,0,14
118,5,13,0,14
118,6,13,0,14
118,7,13,0,14
118,8,13,0,14
118,1,14,7,14
118,2,14,7,14
118,3,14,19,14
118,4,14,27,14
118,5,14,13,14
118,6,14,6,14
118,7,14,5,14
118,8,14,14,14
118,1,15,0,14
118,2,15,1,14
118,3,15,1,14
118,4,15,0,14
118,5,15,0,14
118,6,15,0,14
118,7,15,0,14
118,8,15,0,14
118,1,16,0,14
118,2,16,0,14
118,3,16,0,14
118,4,16,0,14
118,5,16,0,14
118,6,16,0,14
118,7,16,0,14
118,8,16,0,14
118,1,18,0,14
118,2,18,0,14
118,3,18,0,14
118,4,18,0,14
118,5,18,0,14
118,6,18,0,14
118,7,18,0,14
118,8,18,0,14
118,1,19,0,14
118,2,19,0,14
118,3,19,0,14
118,4,19,0,14
118,5,19,0,14
118,6,19,0,14
118,7,19,0,14
118,8,19,0,14
118,0,35,2.73973,14
118,0,36,2.93191,14
118,1,74,0.121745,14
118,2,74,0.102549,14
118,3,74,0.101034,14
118,4,74,0,14
118,5,74,0,14
118,6,74,0,14
118,7,74,0,14
118,8,74,0,14
118,1,76,0.0474374,14
118,2,76,0.0700802,14
118,3,76,0.0418911,14
118,4,76,0.0355107,14
118,5,76,0.00469017,14
118,6,76,0.0016951,14
118,7,76,0.000689215,14
118,8,76,0.00113605,14
118,1,78,0.258555,14
118,2,78,0.408773,14
118,3,78,0.26256,14
118,4,78,0.225183,14
118,5,78,0.0247318,14
118,6,78,0.00863714,14
118,7,78,0.00348113,14
118,8,78,0.00578106,14
119,1,0,29,14
119,2,0,12,14
119,3,0,24,14
119,4,0,70,14
119,5,0,127,14
119,6,0,114,14
119,7,0,94,14
119,8,0,500,14
119,1,1,20,14
119,2,1,11,14
119,3,1,21,14
119,4,1,65,14
119,5,1,125,14
119,6,1,112,14
119,7,1,90,14
119,8,1,454,14
119,1,3,14,14
119,2,3,8,14
119,3,3,20,14
119,4,3,53,14
119,5,3,96,14
119,6,3,76,14
119,7,3,55,14
119,8,3,214,14
119,1,6,65,14
119,2,6,47,14
119,3,6,67,14
119,4,6,375,14
119,5,6,914,14
119,6,6,747,14
119,7,6,493,14
119,8,6,1345,14
119,1,8,32,14
119,2,8,36,14
119,3,8,53,14
119,4,8,199,14
119,5,8,459,14
119,6,8,341,14
119,7,8,198,14
119,8,8,479,14
119,1,11,1,14
119,2,11,3,14
119,3,11,11,14
119,4,11,11,14
119,5,11,4,14
119,6,11,3,14
119,7,11,2,14
119,8,11,4,14
119,1,12,0,14
119,2,12,0,14
119,3,12,0,14
119,4,12,0,14
119,5,12,0,14
119,6,12,0,14
119,7,12,0,14
119,8,12,0,14
119,1,13,0,14
119,2,13,0,14
119,3,13,0,14
119,4,13,0,14
119,5,13,0,14
119,6,13,0,14
119,7,13,0,14
119,8,13,0,14
119,1,14,8,14
119,2,14,9,14
119,3,14,20,14
119,4,14,28,14
119,5,14,15,14
119,6,14,8,14
119,7,14,2,14
119,8,14,11,14
119,1,15,1,14
119,2,15,1,14
119,3,15,0,14
119,4,15,0,14
119,5,15,0,14
119,6,15,0,14
119,7,15,0,14
119,8,15,0,14
119,1,16,0,14
119,2,16,0,14
119,3,16,0,14
119,4,16,0,14
119,5,16,0,14
119,6,16,0,14
119,7,16,0,14
119,8,16,0,14
119,1,18,0,14
119,2,18,0,14
119,3,18,0,14
119,4,18,0,14
119,5,18,0,14
119,6,18,0,14
119,7,18,0,14
119,8,18,0,14
119,1,19,1,14
119,2,19,1,14
119,3,19,0,14
119,4,19,0,14
119,5,19,0,14
119,6,19,0,14
119,7,19,0,14
119,8,19,0,14
119,0,35,2.73973,14
119,0,36,2.93325,14
119,1,74,0.131064,14
119,2,74,0.10959,14
119,3,74,0,14
119,4,74,0,14
119,5,74,0,14
119,6,74,0,14
119,7,74,0,14
119,8,74,0,14
119,1,76,0.0540369,14
119,2,76,0.0403231,14
119,3,76,0.0742053,14
119,4,76,0.0302239,14
119,5,76,0.00514655,14
119,6,76,0.00231245,14
119,7,76,0.000473598,14
119,8,76,0.00102801,14
119,1,78,0.26961,14
119,2,78,0.215494,14
119,3,78,0.459229,14
119,4,78,0.183258,14
119,5,78,0.0274296,14
119,6,78,0.0117723,14
119,7,78,0.00238779,14
119,8,78,0.005227,14
120,1,0,29,14
120,2,0,13,14
120,3,0,22,14
120,4,0,71,14
120,5,0,123,14
120,6,0,116,14
120,7,0,92,14
120,8,0,499,14
120,1,1,19,14
120,2,1,12,14
120,3,1,20,14
120,4,1,67,14
120,5,1,122,14
120,6,1,114,14
120,7,1,89,14
120,8,1,452,14
120,1,3,12,14
120,2,3,10,14
120,3,3,18,14
120,4,3,51,14
120,5,3,92,14
120,6,3,73,14
120,7,3,54,14
120,8,3,216,14
120,1,6,47,14
120,2,6,61,14
120,3,6,61,14
120,4,6,357,14
120,5,6,884,14
120,6,6,778,14
120,7,6,470,14
120,8,6,1328,14
120,1,8,22,14
120,2,8,47,14
120,3,8,47,14
120,4,8,205,14
120,5,8,420,14
120,6,8,347,14
120,7,8,187,14
120,8,8,482,14
120,1,11,2,14
120,2,11,1,14
120,3,11,9,14
